12145,644,Brandon,NULL,Butler,1976-09-30,M
12146,311,Xavier,NULL,Thomas,1971-01-11,M
12147,50,Taylor,NULL,Patterson,1970-06-27,F
12148,548,Gabrielle,A,Morris,1970-06-05,F
12149,552,Bailey,A,Scott,1975-06-21,F
12150,316,Logan,M,Wang,1975-08-09,M
12151,335,Steven,M,Kelly,1969-11-09,M
12152,335,Adrian,K,Ramirez,1975-03-23,M
12153,348,Kaitlyn,M,Bailey,1962-03-15,F
12154,71,Hailey,M,Adams,1967-07-21,F
12155,648,Gabriella,NULL,Lopez,1967-10-12,F
12156,301,Bonnie,NULL,Raji,1939-07-12,F
12157,336,William,NULL,White,1940-03-21,M
12158,66,Kyle,NULL,Phillips,1979-10-18,M
12159,71,Kaitlyn,A,Scott,1974-11-10,F
12160,536,Jaclyn,NULL,Zhang,1969-05-23,F
12161,648,Alexandria,NULL,Rogers,1974-03-04,F
12162,331,Luke,A,Mitchell,1974-12-16,M
12163,368,Aaron,V,Wang,1969-03-04,M
12164,372,Noah,E,Butler,1974-04-09,M
12165,51,Caleb,S,Flores,1967-12-10,M
12166,54,Jared,J,Rogers,1984-03-06,M
12167,637,Sebastian,E,Stewart,1968-03-20,M
12168,614,Hunter,NULL,Jackson,1966-08-09,M
12169,312,Abigail,NULL,Howard,1972-11-12,F
12170,325,Sara,T,Reed,1972-01-04,F
12171,335,Alyssa,E,Cooper,1972-01-31,F
12172,345,Eduardo,E,Alexander,1972-03-01,M
12173,345,Dalton,L,Edwards,1967-03-12,M
12174,374,Charles,NULL,Phillips,1966-11-04,M
12175,368,Luke,A,Powell,1966-09-09,M
12176,548,Cody,A,James,1966-11-12,M
12177,59,Kevin,S,Campbell,1960-09-23,M
12178,547,Ethan,NULL,Shan,1959-11-08,M
12179,543,Alexis,M,Jones,1941-04-08,F
12180,536,Holly,L,Mehta,1942-03-17,F
12181,352,Katelyn,A,Sanders,1942-02-18,F
12182,49,Erin,NULL,Torres,1966-06-06,F
12183,66,Emily,NULL,Robinson,1966-04-25,F
12184,546,Isaiah,R,Perez,1966-06-07,M
12185,648,Kaitlyn,R,Patterson,1966-01-24,F
12186,299,Bryant,P,Srini,1971-05-09,M
12187,300,Ruben,NULL,Subram,1966-01-19,M
12188,307,Ashley,J,Thomas,1965-11-20,F
12189,338,Sophia,NULL,Wright,1971-02-15,F
12190,361,Justin,NULL,Gonzales,1966-06-16,M
12191,383,Melissa,NULL,Washington,1965-04-06,F
12192,609,Jocelyn,G,Hayes,1960-05-25,F
12193,56,Caleb,M,Simmons,1959-08-04,M
12194,361,Destiny,E,Foster,1959-01-14,F
12195,343,Erin,NULL,Morris,1970-05-20,F
12196,68,Alexis,A,Miller,1959-03-07,F
12197,339,Adam,W,Hernandez,1958-07-15,M
12198,545,Noah,NULL,Scott,1958-08-14,M
12199,644,Christina,NULL,Richardson,1957-11-05,F
12200,310,Rafael,B,Sharma,1943-01-20,M
12201,302,Mindy,D,Yuan,1944-02-03,F
12202,66,Xavier,A,Ross,1943-11-22,M
12203,60,Zachary,NULL,Hughes,1943-09-03,M
12204,536,Bradley,NULL,Jai,1943-08-02,M
12205,301,Madison,J,Long,1944-03-31,F
12206,337,Sierra,J,Parker,1944-10-09,F
12207,618,Samuel,J,Hill,1945-12-18,M
12208,609,Dominique,A,Sanchez,1945-08-18,F
12209,298,Mindy,NULL,Jai,1945-12-24,F
12210,247,Alan,A,He,1984-03-24,M
12211,206,Victor,C,Romero,1985-02-23,M
12212,209,Shawna,J,Xie,1974-11-16,F
12213,159,Alejandro,NULL,Lal,1974-01-29,M
12214,243,Julie,H,Raje,1968-03-19,F
12215,254,Karla,T,She,1968-06-12,F
12216,258,Gerald,NULL,Rodriguez,1967-09-30,M
12217,209,Kyle,NULL,Roberts,1966-12-31,M
12218,124,Mitchell,J,Xu,1967-05-26,M
12219,188,Kurt,NULL,Nara,1977-10-08,M
12220,217,Virginia,C,Sara,1966-07-16,F
12221,208,Brandi,NULL,Ruiz,1966-07-09,F
12222,248,Jenny,K,Xu,1966-09-17,F
12223,166,Felicia,NULL,Vazquez,1966-08-19,F
12224,243,Tristan,NULL,Henderson,1941-03-17,M
12225,173,Kathleen,G,Ortega,1964-05-01,F
12226,120,Faith,A,Ward,1968-04-06,F
12227,241,Kelsey,W,Raje,1963-02-08,F
12228,125,Mayra,D,Martinez,1963-02-23,F
12229,149,Kari,NULL,Gomez,1962-05-17,F
12230,132,Wesley,NULL,Zheng,1961-08-11,M
12231,161,Isabelle,C,Patterson,1960-09-15,F
12232,160,Sean,E,Hernandez,1960-10-11,M
12233,254,Jerry,D,Yuan,1960-11-05,M
12234,211,Clarence,L,Zeng,1959-08-25,M
12235,235,Donna,NULL,Rai,1949-05-22,F
12236,132,Kendra,H,Gill,1946-12-04,F
12237,133,Ruth,NULL,Madan,1952-05-07,F
12238,172,Monica,NULL,Raman,1952-07-24,F
12239,254,Alberto,NULL,Ramos,1947-11-29,M
12240,8,Clayton,D,Sharma,1986-06-03,M
12241,19,Kristine,NULL,Sandberg,1985-05-05,F
12242,29,Gilbert,NULL,Liang,1984-08-03,M
12243,34,Kristy,NULL,Rubio,1985-11-15,F
12244,14,Amy,C,Huang,1986-05-22,F
12245,14,Francisco,L,Gonzalez,1984-05-25,M
12246,36,Shawn,NULL,Luo,1985-04-10,M
12247,3,Brandy,NULL,Raman,1985-04-16,F
12248,34,Devin,L,Taylor,1983-09-11,M
12249,8,Jessie,A,Cai,1984-03-15,M
12250,20,Andrea,NULL,Collins,1982-10-06,F
12251,22,Troy,M,Suri,1982-10-07,M
12252,21,Omar,L,Liu,1983-03-31,M
12253,12,Jenny,L,Sun,1982-08-14,F
12254,222,Calvin,NULL,Deng,1948-08-25,M
12255,180,Robyn,M,Alvarez,1978-01-30,F
12256,212,Wendy,NULL,Ramos,1972-10-19,F
12257,123,Ross,K,Ruiz,1966-10-04,M
12258,144,Jamie,NULL,Li,1967-03-27,F
12259,230,Cindy,R,Madan,1972-04-12,F
12260,236,Melinda,NULL,Romero,1972-05-01,F
12261,186,Kaitlin,NULL,Sanchez,1966-04-25,F
12262,234,Morgan,J,Sanchez,1965-11-19,F
12263,259,Emmanuel,T,Garcia,1965-09-12,M
12264,260,Bruce,NULL,Ashe,1976-08-16,M
12265,219,Alan,NULL,Guo,1964-12-30,M
12266,160,Tiffany,NULL,Lin,1970-03-13,F
12267,211,Clifford,NULL,Garcia,1963-11-07,M
12268,138,Edwin,NULL,Shan,1963-10-30,M
12269,185,Warren,F,Zheng,1971-06-10,M
12270,153,Ebony,NULL,Ramos,1966-03-09,F
12271,251,Tyrone,C,Hernandez,1965-03-15,M
12272,243,Justin,M,Alexander,1965-06-08,M
12273,121,Nelson,M,Carlson,1964-04-12,M
12274,203,Javier,R,Torres,1976-03-25,M
12275,125,Adriana,NULL,Madan,1981-06-07,F
12276,123,Alisha,NULL,Shan,1976-01-10,F
12277,237,Beth,A,Ortega,1974-10-20,F
12278,130,Meredith,NULL,Johnsen,1974-07-06,F
12279,203,Mathew,NULL,Suarez,1975-12-19,M
12280,179,Theresa,H,Alvarez,1981-06-04,F
12281,263,Janelle,NULL,Sanchez,1981-04-19,F
12282,276,Nicolas,S,Tang,1981-01-03,M
12283,231,Todd,C,Zeng,1980-08-06,M
12284,233,Cristina,J,Beck,1980-09-28,F
12285,221,Bethany,NULL,Chande,1975-05-28,F
12286,265,Nathan,M,Jenkins,1975-03-06,M
12287,241,Andre,E,Arun,1957-06-30,M
12288,265,Sara,A,Brooks,1984-09-17,F
12289,269,Joseph,T,Taylor,1984-09-16,M
12290,187,Kaylee,NULL,Morris,1973-10-23,F
12291,115,Johnathan,E,Suri,1949-10-17,M
12292,229,Nicolas,R,Kumar,1955-03-21,M
12293,233,Tammy,A,Garcia,1949-11-14,F
12294,254,Shane,L,Kovar,1950-05-31,M
12295,216,Dwayne,NULL,Gomez,1956-03-17,M
12296,211,Francisco,A,Sara,1961-08-11,M
12297,131,Felicia,NULL,Blanco,1950-07-08,F
12298,171,Crystal,NULL,Zeng,1950-11-18,F
12299,274,Walter,G,Serrano,1950-12-08,M
12300,180,Adriana,L,Gonzalez,1952-01-15,F
12301,223,Nichole,NULL,Nara,1952-06-03,F
12302,131,Kevin,NULL,Coleman,1951-08-30,M
12303,250,Kristi,NULL,Alvarez,1951-10-14,F
12304,253,Alejandro,A,Zhou,1957-06-01,M
12305,234,Xavier,NULL,Bailey,1960-01-03,M
12306,120,Logan,A,Parker,1958-12-04,M
12307,226,Brad,NULL,She,1960-05-12,M
12308,184,Margaret,NULL,He,1970-10-19,F
12309,235,Omar,R,Raje,1960-04-03,M
12310,239,Stacy,NULL,Munoz,1960-01-08,F
12311,255,Stanley,E,Weber,1965-06-15,M
12312,196,Jake,NULL,Zhao,1970-05-06,M
12313,199,Jaime,NULL,Chande,1958-12-03,M
12314,119,Jill,J,Suarez,1959-03-20,F
12315,246,Ann,S,Rodriguez,1959-03-19,F
12316,255,Alejandro,K,Luo,1964-11-21,M
12317,262,Carl,A,She,1959-03-24,M
12318,271,Kristina,NULL,Schmidt,1958-10-31,F
12319,115,Shannon,D,Ye,1958-01-08,F
12320,233,Cheryl,A,Alvarez,1963-06-14,F
12321,211,Rosa,K,Hu,1956-08-14,F
12322,211,Kari,V,Mehta,1957-01-29,F
12323,219,Lawrence,S,Alonso,1962-01-11,M
12324,147,Dale,NULL,Lal,1956-08-26,M
12325,244,Gloria,A,Martin,1956-09-14,F
12326,279,Glenn,A,Zhou,1956-08-02,M
12327,156,Edwin,W,Liang,1961-01-14,M
12328,250,Eugene,NULL,Zhao,1955-09-15,M
12329,278,Bonnie,NULL,Shan,1956-04-21,F
12330,144,Preston,M,Raman,1954-12-19,M
12331,185,Meagan,J,Chandra,1954-01-14,F
12332,193,Andres,A,Nara,1954-02-07,M
12333,190,Terrance,V,Rodriguez,1954-05-18,M
12334,250,Roy,NULL,Jimenez,1959-08-17,M
12335,267,Francisco,W,Ashe,1959-02-19,M
12336,261,Wyatt,NULL,Price,1953-01-05,M
12337,6,Dustin,NULL,Goldstein,1981-04-07,M
12338,38,Monica,G,Vance,1982-01-05,F
12339,29,Clayton,NULL,Jai,1982-01-05,M
12340,21,Stacy,L,Diaz,1982-05-05,F
12341,5,Katie,P,Kumar,1982-03-09,F
12342,18,Morgan,L,Young,1980-09-05,F
12343,9,Gloria,NULL,Ruiz,1979-12-02,F
12344,3,Dominique,NULL,Perez,1980-11-29,F
12345,27,Alison,J,Raje,1980-12-24,F
12346,15,Wesley,NULL,Gao,1980-11-18,M
12347,40,Summer,D,Madan,1980-08-20,F
12348,6,Jimmy,D,Vazquez,1979-08-24,M
12349,15,Lacey,W,Yuan,1980-01-23,F
12350,34,Logan,NULL,Hernandez,1984-02-22,M
12351,39,Cara,NULL,Zhang,1984-09-28,F
12352,12,Ramon,D,Zhang,1978-09-02,M
12353,24,Joe,NULL,Ramos,1984-10-16,M
12354,34,Lance,C,Ortega,1984-08-03,M
12355,19,Monique,C,Ortega,1984-03-19,F
12356,13,Julia,L,Wood,1977-02-18,F
12357,29,Susan,C,Lu,1982-04-03,F
12358,9,Lacey,T,Raje,1975-08-26,F
12359,9,Veronica,R,Raman,1975-08-19,F
12360,12,Mario,J,Goel,1977-01-22,M
12361,22,Dana,C,Diaz,1982-03-28,F
12362,335,Thomas,NULL,Harrison,1952-07-02,M
12363,51,Kayla,D,Thompson,1947-06-24,F
12364,632,Erin,NULL,Rogers,1947-04-27,F
12365,611,Alex,C,Evans,1953-02-08,M
12366,607,Stephanie,R,Cox,1948-01-07,F
12367,243,Trinity,L,Townsend,1979-02-19,F
12368,184,Rodney,L,Rubio,1978-12-20,M
12369,36,Terrence,NULL,Lal,1969-04-04,M
12370,15,Preston,NULL,Perez,1968-12-24,M
12371,14,Stefanie,NULL,Subram,1968-08-13,F
12372,22,Darren,NULL,Prasad,1969-03-17,M
12373,209,Isaac,G,Gray,1985-08-02,M
12374,185,Marie,NULL,Kapoor,1985-09-25,F
12375,226,Jarrod,NULL,Raman,1985-08-23,M
12376,254,Holly,E,Perez,1985-09-29,F
12377,155,Christopher,NULL,Miller,1985-09-11,M
12378,121,Brianna,P,Sanchez,1985-02-16,F
12379,147,Bridget,E,Chande,1984-02-16,F
12380,231,Omar,C,Yuan,1979-09-04,M
12381,251,Johnny,G,Lal,1985-02-13,M
12382,252,Tamara,NULL,Chen,1983-11-08,F
12383,197,Albert,M,Gomez,1978-10-18,M
12384,168,Jacquelyn,C,Gutierrez,1979-03-31,F
12385,229,Tara,NULL,Raji,1978-09-24,F
12386,117,Katherine,S,Perry,1977-10-06,F
12387,190,Meredith,M,Vazquez,1983-12-24,F
12388,168,Casey,G,Kumar,1978-01-16,F
12389,215,Albert,D,Jiménez,1978-01-03,M
12390,140,Denise,L,Martinez,1983-09-14,F
12391,241,Olivia,L,Kelly,1983-02-20,F
12392,237,Nichole,K,Nath,1977-01-22,F
12393,223,Brenda,V,Sai,1977-01-12,F
12394,268,Erika,NULL,Serrano,1982-03-09,F
12395,207,Kyle,K,Carter,1982-04-21,M
12396,120,Susan,E,Yang,1976-10-11,F
12397,173,Shaun,K,Chapman,1975-09-11,M
12398,187,Ashley,H,Clark,1977-01-08,F
12399,156,Henry,L,Chapman,1977-03-11,M
12400,144,Andy,F,Martin,1977-05-11,M
12401,120,Kimberly,NULL,Rivera,1982-05-05,F
12402,255,Albert,NULL,Moreno,1976-09-11,M
12403,273,Henry,NULL,Young,1976-12-15,M
12404,278,Krystal,S,Liang,1982-08-06,F
12405,261,Cole,NULL,Sanchez,1976-03-18,M
12406,119,Ross,NULL,Gutierrez,1975-07-22,M
12407,139,Shawn,NULL,Raji,1981-08-23,M
12408,175,Jon,M,Lu,1975-08-05,M
12409,368,Savannah,E,Hill,1980-09-19,F
12410,300,Mariah,NULL,Richardson,1981-06-04,F
12411,311,Kevin,NULL,Alexander,1981-03-31,M
12412,315,Mackenzie,K,Wright,1936-04-18,F
12413,631,James,L,Gonzales,1977-03-03,M
12414,546,Ethan,A,Lal,1971-12-19,M
12415,552,Brianna,G,Richardson,1972-05-01,F
12416,298,Veronica,S,Martinez,1983-02-07,F
12417,307,Alexis,A,Bryant,1977-11-21,F
12418,539,Robert,NULL,Hernandez,1959-04-23,M
12419,611,Destiny,A,Bell,1958-12-03,F
12420,545,Spencer,V,Hayes,1959-02-17,M
12421,345,Cameron,A,Hughes,1964-03-08,M
12422,627,Hailey,C,Evans,1959-04-22,F
12423,631,Sarah,NULL,Thompson,1970-10-19,F
12424,638,Rebecca,M,Mitchell,1965-09-20,F
12425,644,Brandon,C,White,1959-09-02,M
12426,334,Cody,NULL,Cox,1960-03-22,M
12427,359,Kimberly,C,Stewart,1959-08-08,F
12428,361,Sean,K,Morris,1960-08-06,M
12429,311,Melvin,NULL,Black,1961-05-26,M
12430,66,Kaitlyn,L,Thompson,1960-09-28,F
12431,66,Wyatt,R,Thomas,1960-09-17,M
12432,325,Nathan,NULL,Clark,1961-01-21,M
12433,361,Antonio,E,Price,1966-07-16,M
12434,642,Thomas,M,Kumar,1960-09-05,M
12435,297,Christy,NULL,Zhou,1961-04-08,F
12436,612,Albert,A,Diaz,1960-12-15,M
12437,548,Jeremy,NULL,Young,1971-12-09,M
12438,310,Bailey,NULL,Rogers,1966-10-15,F
12439,536,Megan,J,Bennett,1961-11-23,F
12440,301,Francisco,A,Chandra,1962-04-11,M
12441,299,Trevor,NULL,Simmons,1963-05-21,M
12442,301,Allison,NULL,Richardson,1963-02-01,F
12443,301,Garrett,NULL,James,1962-11-19,M
12444,53,Mackenzie,NULL,Phillips,1962-10-20,F
12445,546,Cameron,T,Taylor,1962-09-24,M
12446,331,Jasmine,M,Hall,1963-01-31,F
12447,60,Carson,A,Hayes,1963-04-23,M
12448,543,Hailey,NULL,Cox,1974-11-13,F
12449,60,Dylan,J,Brown,1963-09-06,M
12450,329,Cody,K,Cook,1964-03-22,M
12451,68,Anna,K,Simmons,1964-02-07,F
12452,641,Sean,NULL,Sanchez,1964-05-23,M
12453,552,Madison,NULL,Bennett,1963-11-07,F
12454,611,Samuel,K,Griffin,1964-08-29,M
12455,339,Benjamin,NULL,Lewis,1964-10-07,M
12456,612,Thomas,NULL,Chen,1965-02-12,M
12457,536,Misty,H,Rai,1965-03-01,F
12458,155,Veronica,A,Sanchez,1973-11-24,F
12459,260,Stefanie,L,Rodriguez,1974-03-13,F
12460,257,Dominique,NULL,Malhotra,1974-05-23,F
12461,147,Ruth,A,Suri,1979-02-24,F
12462,178,Levi,J,Suri,1973-12-09,M
12463,236,Todd,NULL,Huang,1974-05-23,M
12464,220,Jared,NULL,Cook,1973-04-13,M
12465,239,Cassandra,P,Patel,1978-02-19,F
12466,221,Willie,D,He,1972-10-23,M
12467,196,Jennifer,L,Jones,1983-10-01,F
12468,200,Wayne,NULL,Nath,1978-10-21,M
12469,160,Shane,D,Srini,1972-02-18,M
12470,164,Barbara,R,He,1971-08-06,F
12471,155,Lacey,NULL,Zeng,1972-11-10,F
12472,215,Jeffery,C,Zhang,1977-09-05,M
12473,277,Sergio,NULL,Sai,1972-05-14,M
12474,226,Tammy,NULL,Chandra,1977-12-18,F
12475,161,Logan,A,Carter,1970-09-22,M
12476,260,Rodney,R,Jimenez,1981-08-02,M
12477,197,Robin,J,Gill,1971-06-22,F
12478,155,Ruben,NULL,Mehta,1970-08-17,M
12479,131,Priscilla,J,Tang,1970-11-09,F
12480,187,Meredith,NULL,Alvarez,1980-10-10,F
12481,152,Victor,L,Diaz,1970-03-07,M
12482,225,Jerome,NULL,Browning,1969-09-03,M
12483,189,Amanda,NULL,Perez,1969-10-02,F
12484,147,Lori,NULL,Suarez,1975-03-31,F
12485,180,Veronica,J,Subram,1975-03-22,F
12486,274,Kristen,D,Ye,1980-08-05,F
12487,135,Willie,NULL,Zhu,1975-04-03,M
12488,208,Jay,NULL,Garcia,1968-11-08,M
12489,211,Wayne,T,Rai,1977-10-21,M
12490,201,Trisha,C,He,1972-01-25,F
12491,262,Alvin,NULL,Huang,1971-08-06,M
12492,269,Brittany,NULL,Price,1972-03-03,F
12493,121,Dwayne,C,Vazquez,1970-12-21,M
12494,209,Abby,NULL,Sandberg,1975-08-15,F
12495,131,Lucas,L,Miller,1969-09-12,M
12496,238,Melanie,C,Cox,1980-07-18,F
12497,174,Ashlee,M,Kumar,1969-03-21,F
12498,147,Eduardo,L,Diaz,1979-10-14,M
12499,150,Heather,R,Wang,1984-02-01,F
12500,172,Kathleen,M,Vazquez,1984-08-12,F
12501,161,Cory,E,Sai,1985-03-12,M
12502,264,Darren,NULL,Sanchez,1985-05-17,M
12503,279,Casey,D,Shen,1985-02-16,F
12504,239,Arthur,A,Gutierrez,1968-08-19,M
12505,269,Dalton,J,Martin,1968-08-02,M
12506,274,Preston,J,Sanchez,1968-12-29,M
12507,161,Ian,NULL,Bell,1973-09-22,M
12508,234,Nichole,NULL,Anand,1968-01-29,F
12509,221,Marc,NULL,Ferrier,1967-08-19,M
12510,205,Roberto,NULL,Sanz,1968-05-19,M
12511,197,Grant,NULL,Chander,1983-09-14,M
12512,164,Carolyn,A,Gomez,1983-11-19,F
12513,269,Austin,NULL,Thompson,1983-09-17,M
12514,203,Lacey,C,Becker,1983-06-08,F
12515,189,Shelby,NULL,Bailey,1982-12-01,F
12516,145,Shawna,H,Chander,1982-11-24,F
12517,133,Alexa,NULL,Watson,1983-02-22,F
12518,161,Jacquelyn,NULL,Dominguez,1983-03-27,F
12519,265,Casey,NULL,Gutierrez,1983-06-16,M
12520,208,Seth,R,Jackson,1982-05-25,M
12521,172,Meredith,NULL,Dominguez,1980-07-11,F
12522,222,Brandy,NULL,Sanchez,1982-03-07,F
12523,200,Steve,C,Wagner,1982-06-02,M
12524,211,Kate,NULL,Shan,1980-07-23,F
12525,237,Chelsea,NULL,Rodriguez,1980-10-25,F
12526,256,Michele,C,Suarez,1986-05-15,F
12527,301,José,NULL,Rodriguez,1965-05-23,M
12528,641,Devin,L,Wilson,1964-08-29,M
12529,299,Isaiah,A,Allen,1965-04-09,M
12530,64,Isabel,S,Coleman,1977-11-23,F
12531,536,Autumn,I,Xu,1977-12-31,F
12532,53,Jose,H,Carter,1978-09-06,M
12533,644,Luis,T,Washington,1946-05-07,M
12534,179,Katie,NULL,Shan,1967-12-13,F
12535,161,Clifford,A,Kapoor,1973-02-14,M
12536,161,Javier,NULL,Dominguez,1966-12-15,M
12537,200,Terrence,NULL,Luo,1972-03-14,M
12538,164,Paula,NULL,Blanco,1967-02-18,F
12539,225,Marc,J,Dominguez,1940-11-22,M
12540,265,Levi,S,Sara,1942-03-06,M
12541,221,Jonathan,W,Zhang,1968-04-02,M
12542,204,Preston,C,Patel,1967-12-25,M
12543,213,Ruben,NULL,Alvarez,1963-07-20,M
12544,168,Bruce,E,Jordan,1963-09-24,M
12545,229,Marc,D,Ruiz,1968-02-29,M
12546,149,Clarence,NULL,Andersen,1962-05-16,M
12547,211,Bradley,NULL,Nara,1978-10-21,M
12548,155,Alexandra,NULL,Collins,1960-08-06,F
12549,193,Donna,NULL,Xie,1960-08-06,F
12550,262,Austin,M,Diaz,1960-04-01,M
12551,250,Julio,NULL,Ramos,1948-11-29,M
12552,182,Bruce,NULL,Torres,1944-03-11,M
12553,219,Toni,C,Fernandez,1944-03-22,F
12554,235,Barry,O,Rodriguez,1943-08-30,M
12555,189,Edgar,K,Malhotra,1944-08-01,M
12556,162,Manuel,R,Kapoor,1945-02-08,M
12557,214,Phillip,A,Lopez,1945-12-22,M
12558,155,Amanda,NULL,Evans,1946-03-07,F
12559,252,Emmanuel,R,Lopez,1946-05-01,M
12560,256,Mandy,M,Gao,1945-06-30,F
12561,220,Trisha,NULL,Lin,1947-01-16,F
12562,204,Kristina,NULL,Chandra,1947-06-10,F
12563,236,Alejandro,L,Lin,1946-10-09,M
12564,247,Marshall,E,Yang,1946-09-06,M
12565,198,Kendra,S,Gutierrez,1947-12-31,F
12566,254,Omar,NULL,Yang,1947-10-31,M
12567,261,Carmen,M,Arthur,1953-02-14,F
12568,269,Stacey,NULL,Ye,1947-12-14,F
12569,272,Kristin,C,Rai,1947-09-16,F
12570,20,Casey,W,Munoz,1985-11-13,M
12571,2,Jennifer,NULL,Green,1985-11-16,F
12572,29,Alisha,NULL,Chander,1985-11-24,F
12573,6,Grant,R,Rai,1985-08-22,M
12574,15,Derek,NULL,Raje,1985-08-10,M
12575,19,Jaclyn,A,Shen,1985-03-11,F
12576,35,Walter,NULL,Dominguez,1984-09-10,M
12577,5,Francis,NULL,Sanz,1985-02-16,M
12578,33,Gavin,M,Perry,1985-08-27,M
12579,16,Lydia,S,Sanchez,1984-03-09,F
12580,38,Cedric,R,She,1984-03-07,M
12581,36,Kristina,A,Fernandez,1983-09-08,F
12582,16,Carmen,W,Sara,1982-09-22,F
12583,10,Tyrone,H,Ortega,1982-02-04,M
12584,27,Brittney,NULL,Ma,1982-01-01,F
12585,31,Ian,NULL,Martinez,1984-12-21,M
12586,27,Kellie,A,Hernandez,1984-10-21,F
12587,9,Danny,NULL,Travers,1984-02-17,M
12588,9,Tracy,J,Chande,1983-01-22,F
12589,35,Ruben,NULL,Rodriguez,1982-11-14,M
12590,261,Mario,NULL,Chander,1948-11-23,M
12591,126,Meredith,D,Madan,1972-04-17,F
12592,232,Amy,J,Li,1967-01-17,F
12593,234,Benjamin,F,Zhang,1966-10-31,M
12594,235,Sandra,NULL,Gao,1966-08-16,F
12595,248,Mathew,B,Blanco,1966-12-17,M
12596,260,Armando,A,Romero,1966-07-14,M
12597,241,Franklin,L,Zhang,1965-11-30,M
12598,269,Alexandra,NULL,Bryant,1965-08-01,F
12599,229,Jillian,K,Fernandez,1970-12-07,F
12600,115,Larry,S,Romero,1963-10-01,M
12601,265,Randy,NULL,Zhang,1971-08-10,M
12602,245,Francisco,H,Srini,1966-04-25,M
12603,265,Cole,NULL,Reed,1971-02-15,M
12604,127,Nathan,NULL,Lee,1976-09-11,M
12605,175,Carol,D,Cooper,1977-01-30,F
12606,189,Arthur,A,Van,1965-10-18,M
12607,213,Tamara,NULL,Zhu,1966-03-22,F
12608,234,Brett,NULL,Sanchez,1970-11-05,M
12609,273,Linda,J,Carlson,1965-03-19,F
12610,278,Wendy,NULL,Gutierrez,1964-03-05,F
12611,273,Manuel,NULL,Sara,1981-04-07,M
12612,232,Shannon,NULL,Torres,1974-12-04,M
12613,223,Joel,C,Prasad,1981-08-30,M
12614,209,Lance,NULL,Gill,1975-12-12,M
12615,243,Nathan,NULL,Hill,1985-08-16,M
12616,134,Kelsey,NULL,Tang,1980-10-08,F
12617,157,Jake,G,Ma,1975-04-04,M
12618,205,Dawn,NULL,Lal,1974-12-21,F
12619,262,Priscilla,C,Rai,1975-02-04,F
12620,190,Maurice,NULL,Lal,1974-10-15,M
12621,198,Barry,D,Martinez,1980-12-08,M
12622,248,Micheal,K,Rubio,1974-10-08,M
12623,261,Jesse,M,Sanchez,1958-01-15,M
12624,145,Jamie,D,Xu,1958-04-01,F
12625,180,Carly,A,Andersen,1957-12-24,F
12626,244,Cassie,NULL,Lal,1956-10-30,F
12627,255,Leah,R,Zheng,1978-12-31,F
12628,180,Arturo,C,Ma,1979-11-01,M
12629,147,Russell,NULL,Nara,1979-12-23,M
12630,238,Kevin,NULL,Simmons,1960-03-21,M
12631,200,Clarence,H,Gao,1949-11-14,M
12632,218,Bonnie,F,Nath,1961-02-11,F
12633,233,Shannon,R,Suarez,1950-08-09,M
12634,244,Derrick,C,Ruiz,1951-03-13,M
12635,221,Brad,NULL,Beck,1957-09-21,M
12636,163,Tamer,A,Salah,1952-01-31,F
12637,257,Leonard,L,Nath,1951-08-30,M
12638,131,Sebastian,NULL,Brooks,1964-12-30,M
12639,188,Ruben,NULL,Lopez,1959-01-09,M
12640,231,Angel,NULL,Richardson,1964-11-18,M
12641,203,Willie,C,Raje,1959-09-02,M
12642,189,Jimmy,NULL,Carlson,1965-04-09,M
12643,176,Kristina,A,Perez,1959-01-21,F
12644,237,Rachel,E,Reed,1958-12-01,F
12645,277,Audrey,NULL,Ruiz,1964-05-03,F
12646,143,Kenneth,NULL,Xu,1958-01-08,M
12647,268,Colleen,N,Anand,1963-09-23,F
12648,271,Lori,NULL,Dominguez,1957-09-07,F
12649,203,Omar,M,Goel,1957-06-08,M
12650,220,Aaron,L,Wright,1955-09-03,M
12651,187,Martin,NULL,Malhotra,1955-12-14,M
12652,251,Carolyn,M,Martin,1956-02-06,F
12653,253,Nichole,NULL,Andersen,1955-07-25,F
12654,268,Briana,D,Gill,1956-05-26,F
12655,215,Larry,M,Vazquez,1954-08-20,M
12656,209,Blake,NULL,Roberts,1960-09-01,M
12657,119,Audrey,NULL,Blanco,1954-12-04,F
12658,279,Joy,J,Gomez,1960-01-08,F
12659,198,Damien,A,Chande,1953-09-14,M
12660,183,Toni,H,Sanchez,1953-04-17,F
12661,225,Deborah,M,Pal,1953-02-18,F
12662,199,Jessie,NULL,Huang,1952-11-21,M
12663,223,Morgan,NULL,Adams,1952-12-21,F
12664,271,Krista,NULL,Gill,1952-07-02,F
12665,33,Joy,B,Suarez,1981-04-03,F
12666,25,Jessie,D,Zhu,1981-02-16,M
12667,31,Maria,NULL,Wood,1982-05-22,F
12668,19,Melissa,E,Patterson,1981-10-24,F
12669,2,Irving,W,Schmidt,1981-09-01,M
12670,18,Sarah,S,Martinez,1981-01-17,F
12671,26,Alan,A,Huang,1979-08-11,M
12672,18,Carson,T,Butler,1981-05-06,M
12673,35,Colin,K,Stone,1981-02-24,M
12674,26,Jimmy,V,Travers,1981-01-23,M
12675,37,Holly,M,Fernandez,1984-10-01,F
12676,32,Michele,A,Madan,1979-12-26,F
